Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
eau-damsterdam-scented-candle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/eau-damsterdam-scented-candle-geurkaars-eau-d-amsterdam-140-gram-30-branduren-perfume-lounge-2.jpg?v=1549729026,2,Eau d'Amsterdam - scented candle-geurkaars-Eau d Amsterdam-140 gram - 30 branduren-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
mon-beau-sapin-scented-candle,Mon beau Sapin - scented candle,"


<p>﻿Een heerlijke kaars voor de Kerst, prachtig vorm gegeven.</p>
<p>Quote Francis Kurkdjian: ""Stars and sky adorn Mon beau Sapin, our Holiday scented candle, whose vibrant light and new decor of snowy mountains inhabited by chamois, marmots and wolves, will be the perfect witnesses to your end-of-year celebrations.""</p>
<p>Geur creatie rondom balsem spar</p>
<p><strong>Gewicht</strong> 190 gram, 55 branduren</p>

",Maison Francis Kurkdjian,geurkaars,"Merk:Maison Francis Kurkdjian, Related:geurkaars, Soort:geurkaars",true,Gewicht,190 gram,,,,,FK70000,190.0,shopify,0,deny,manual,55.00,,true,true,3700559608050,https://cdn.shopify.com/s/files/1/1323/9877/products/4117d0ed2c0ca066b5e8bb4842ad14e0-mbs-1463.jpg?v=1575556110,1,,false,,"Een heerlijke geurkaars voor de Kerst, prachtig vorm gegeven.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,27.50,active
lamp-ring-lv,Lamp Ring,"


<p>Witte porseleinen ring gemaakt van terracotta porselein </p>
<p><span>Het terracotta porselein in eenmaal gebakken en ongeglazuurd. Hierdoor is het materiaal poreus en een ideale drager voor geuroliën. Dit product is een accessoire voor de <a href=""https://www.perfumelounge.nl/search?q=geurolie"" target=""_blank"" title=""geurolie Annindriya Perfume Lounge"" rel=""noopener noreferrer"">geuroliën</a> van Lorenzo Villoresi.</span></p>
<p><strong>Gebruik</strong>:<br>Breng een paar druppels geurolie op de lampring aan en plaats de ring om een lamp of op de verwarming. Door de warmte verdampt de geurolie en wordt de geur subtiel verspreid.<br><br>Binnen maat ring: 54 mm<br>Buiten maat ring:  90 mm</p>

",Lorenzo Villoresi,geurolie,"Merk:Lorenzo Villoresi, Soort:geurolie",true,Title,Default Title,,,,,,5.0,shopify,3,deny,manual,12.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/lamp-ring-geurolie-lorenzo-villoresi-perfume-lounge.jpg?v=1549729005,1,Lamp Ring-geurolie-Lorenzo Villoresi-Perfume Lounge,false,,,,,,,,,,,,,,,,,g,,5.00,active
lamp-ring-lv,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/lamp-ring-geurolie-lorenzo-villoresi-perfume-lounge-2.jpg?v=1549729005,2,Lamp Ring-geurolie-Lorenzo Villoresi-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
noel-geurstokjes,Noel,"



<p>Het feestelijke en geborgen gevoel van de december maand wordt in deze geur vertaald. Kruidig warm en huiselijk.</p>
<h2>Ingrediënten</h2>sinaasappel, kaneel, kruidnagel, ceder<br><strong></strong>


",Nicolai Paris,geurstokjes,"ingr:cederhout, Merk:Nicolai Paris, Related:geurstokjes, Soort:geurstokjes",false,Inhoud,250 ml,,,,,PN20057,250.0,shopify,0,deny,manual,51.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/noel-geurstokjes-nicolai-paris-250-ml-perfume-lounge.jpg?v=1555336045,1,Noel-geurstokjes-Nicolai Paris-250 ml-Perfume Lounge,false,Nicolai Paris Maharadjah bamboo sticks - Perfume Lounge,De juiste geur brengt sfeer in huis. Ontdek het uitgebreide assortiment huisparfums van parfumeur Patricia de Nicolai in onze webwinkel.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,17.82,archived
noel-geurstokjes,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/noel-geurstokjes-nicolai-paris-250-ml-perfume-lounge-2.jpg?v=1555336045,2,Noel-geurstokjes-Nicolai Paris-250 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
noel-roomspray,Noel,"


<p>room spray</p>
<p>100 ml</p>
<h2>Ingrediënten</h2>sinaasappel, kaneel, kruidnagel, ceder<br><strong></strong>


",Nicolai Paris,room spray,"ingr:cederhout, Merk:Nicolai Paris, Related:roomspray, Soort:room spray",false,Title,Default Title,,,,,PN20068,100.0,shopify,0,deny,manual,43.00,,true,true,,,,,false,,,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,15.63,archived
bal-a-venise-roomspray,Bal a Venise,"


<p>100 ml</p>
<p>""Wear a mask to the ball and guess what it is that you find in this fragrance…. A flower note dominated by violet and rose on a powdered iris background. Very chic and refined.""</p>
<h2>Ingrediënten</h2>iris, viooltjes, geranium


",Nicolai Paris,room spray,"ingr:geranium, ingr:iris, ingr:roos, Merk:Nicolai Paris, Related:roomspray, Soort:room spray",true,Title,Default Title,,,,,PN20069,100.0,shopify,5,deny,manual,43.00,,true,true,3581000090101,https://cdn.shopify.com/s/files/1/1323/9877/products/bal-a-venise-room-spray-nicolai-paris-perfume-lounge.jpg?v=1554039965,1,Bal a Venise-room spray-Nicolai Paris-Perfume Lounge,false,,,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,15.63,active
bal-a-venise-roomspray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/bal-a-venise-room-spray-nicolai-paris-perfume-lounge-2.jpg?v=1554039965,2,Bal a Venise-room spray-Nicolai Paris-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
oud-satin-mood-refills,OUD satin mood - refills,"



<p><span>OUD satin mood is een warme, volle en sensuele geur, een prachtige aanvulling op de ""mood"" series!</span></p>
<p><span>Drie 11ml refill verpakkingen van OUD satin mood gemaakt voor de Globe Trotter. </span></p>
<h2>Ingrediënten</h2>viooltjes akkoord, <a href=""https://www.perfumelounge.nl/collections/oudh"" target=""_blank"" title=""oudh in perfumes"" rel=""noopener noreferrer""><span>oudh</span></a> (Laos), roos essence, roos absoluut, vanille, amber akkoord


",Maison Francis Kurkdjian,eau de parfum,"Familie:oriental, ingr:amber, ingr:oud, ingr:roos, ingr:vanille, Merk:Maison Francis Kurkdjian, mf_4, oriental, ProductBackground:background-oriental-light, Related:oriental, Related:oudsatinmood, Related:satinmood, Soort:eau de parfum",true,Inhoud,3x11 ml,,,,,FK80012,11.0,shopify,3,deny,manual,115.00,,true,true,3700559602355,https://cdn.shopify.com/s/files/1/1323/9877/products/oud-satin-mood-refills-eau-de-parfum-maison-francis-kurkdjian-3x11-ml-perfume-lounge.jpg?v=1549728968,1,OUD satin mood - refills-eau de parfum-Maison Francis Kurkdjian-3x11 ml-Perfume Lounge,false,Maison Francis Kurkdjian - OUD satin mood - refills 3x11ml,Op zoek naar een luxe Eau de Parfum op basis van oudh? Ontdek Maison Francis Kurkdjians OUD satin mood. Bestel nu eenvoudig en snel via onze webshop.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,47.50,active
oud-satin-mood-refills,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/oud-satin-mood-refills-eau-de-parfum-maison-francis-kurkdjian-3x11-ml-perfume-lounge-2.jpg?v=1549728968,2,OUD satin mood - refills-eau de parfum-Maison Francis Kurkdjian-3x11 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
baccarat-rouge-540-refills,Baccarat Rouge 540 - refills,"<p>Drie 11ml refill verpakkingen van Baccarat Rouge 540 gemaakt voor de <a href=""https://www.perfumelounge.nl/products/maison-francis-kurkdjian-travel-spray-goud-tasverstuiver"" target=""_blank"" title=""globe trotter gold - maison francis kurkdjian"" rel=""noopener noreferrer"">Globe Trotter</a>.</p>
<p>Dit parfum werd oorspronkelijk gemaakt voor het iconische kristalhuis Baccarat om haar 250e verjaardag te vieren in 2014. Het nummer 540 geeft de temperatuur aan die nodig is om de rode kleur van Baccarat te verkrijgen.<br><br>Baccarat Rouge 540 is intens, stralend, krachtig en heeft Franse elegantie.<br>Een lumineuze amber geur die als een zachte, warme voile op de huid ligt.<br><br>Quote Francis Kurkdjian: ""I wanted to create a graphic fragrance with a formula that was taut and compact in the extreme. Heat + mineral + savoir faire"".<br><br>Helemaal gelukt vinden wij, een bijzonder parfum, een sensorisch genot om te dragen.</p>
<p>Om nog langer van uw parfum te genieten, gebruik het samen met de <a href=""https://www.perfumelounge.nl/products/baccarat-rouge-scented-body-cream"" target=""_blank"" title=""Baccarat Rouge 540 - body cream - Annindriya Perfume Lounge"" rel=""noopener noreferrer"">body cream</a>, een goed gehydrateerde huid houdt langer de geurmoleculen vast.</p>
<h2>Ingrediënten</h2>
jasmijn, safraan, cederhout, amber",Maison Francis Kurkdjian,eau de parfum,"Familie:gourmand, Familie:oriental, gourmand, ingr:amber, ingr:cederhout, ingr:jasmijn, Merk:Maison Francis Kurkdjian, oriental, ProductBackground:background-gourmand-light, ProductBackground:background-oriental-light, Related:baccarat, Related:gourmand, Related:oriental, Soort:eau de parfum",true,Inhoud,3x11ml,,,,,FK80011,11.0,shopify,4,deny,manual,115.00,,true,true,3700559603703,https://cdn.shopify.com/s/files/1/1323/9877/products/baccarat-rouge-540-refills-eau-de-parfum-maison-francis-kurkdjian-3x11ml-perfume-lounge.jpg?v=1549728959,1,Baccarat Rouge 540 - refills-eau de parfum-Maison Francis Kurkdjian-3x11ml-Perfume Lounge,false,Maison Francis Kurkdjian Baccarat Rouge 540 refills,3x11ml refills van Baccarat Rouge 540 van Maison Francis Kurkdjian. Veilig en snel besteld via onze webshop,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,57.50,active
baccarat-rouge-540-refills,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/baccarat-rouge-540-refills-eau-de-parfum-maison-francis-kurkdjian-3x11ml-perfume-lounge-2.jpg?v=1549728959,2,Baccarat Rouge 540 - refills-eau de parfum-Maison Francis Kurkdjian-3x11ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
musc-maori,04 Musc Maori,"<p>Warme, comfortabele gourmand geur. Witte musk en cacao op een basis van tonka bonen en amber geven een sensueel en 'yummie' effect.</p>
<h2>Ingrediënten</h2>
cacao, koffie bloesem, witte musk, vanille, amber, cumaru hout, tonka bonen",Pierre Guillaume Paris,eau de parfum,"Familie:gourmand, Familie:musk, Familie:oriental, gourmand, ingr:amber, ingr:chocolade, ingr:musk, ingr:tonka, ingr:vanille, Merk:Pierre Guillaume Paris, met sample, musk, oriental, ProductBackground:background-gourmand-light, ProductBackground:background-oriental-light, Related:gourmand, Related:musk, Related:oriental, Related:PG, Soort:eau de parfum",true,Inhoud,50 ml,,,,,PG10093,50.0,shopify,2,deny,manual,102.00,,true,true,3700254104178,https://cdn.shopify.com/s/files/1/1323/9877/products/musc-maori-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731949,1,Musc Maori-eau de parfum-Pierre Guillaume Paris-100 ml-Perfume Lounge,false,Parfumerie Generale - Musc Maori - Perfume Lounge,Ontdek de bijzondere niche geuren uit de Parfumerie Generale-collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Created by Pierre Guillaume.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/musc-maori-eau-de-parfum-pierre-guillaume-paris-50-ml-perfume-lounge-3.jpg?v=1554731949,g,,37.10,active
musc-maori,,,,,,,,100 ml,,,,,PG10092,100.0,shopify,2,deny,manual,152.00,,true,true,3700254104338,https://cdn.shopify.com/s/files/1/1323/9877/products/musc-maori-eau-de-parfum-pierre-guillaume-paris-perfume-lounge-2.jpg?v=1554731949,2,Musc Maori-eau de parfum-Pierre Guillaume Paris-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/musc-maori-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731949,g,,54.30,
musc-maori,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/musc-maori-eau-de-parfum-pierre-guillaume-paris-50-ml-perfume-lounge-3.jpg?v=1554731949,3,Musc Maori-eau de parfum-Pierre Guillaume Paris-50 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
black-label-collection-travel-set,Black Label Collection Travel Set,"

<p>Eau-de-parfum</p>
<p>4 x 10ml Amelia, Saffron Rose, Golden Chypre, Floral Veil</p>
<p> </p>

",Grossmith,eau de parfum,"ingr:roos, Merk:Grossmith, Soort:eau de parfum",false,Title,Default Title,,,,,GS10015,50.0,,1,deny,manual,240.00,,true,true,5060211120893,,,,false,,,,,,,,,,,,,,,,,g,,109.09,archived
satori-chatsubo-kersenbloesem,Satori - Chatsubo Sakura,"<p>Satori eau-de-parfum in een zeer bijzondere, luxe en authentiek-Japanse porseleinen fles: de Chatsubo<strong>.<br></strong><br><strong>Het parfum</strong><br>Satori Osawa creëert originele parfums vanuit een authentiek oriëntaals perspectief. Satori eau-de-parfum is gecreëerd rondom een van de meest zeldzame en kostbare grondstoffen: Kyara, agarwood van de hoogste kwaliteit.</p>
<p>Kyara heeft vijf smaken: kruidig, bitter, zoet, zuur en zout. Osawa geeft op haar eigen manier invulling aan bovenstaande kenmerken. Door kaneel en kruidnagel (kruidig) te combineren met cacao (bitter) en vanille erin te verwerken (zoet). Zuur en zout worden toegevoegd door een kleine hoeveelheid sinaasappelbitter, eiken, mos en cipres. Deze vijf smaken worden tot één geheel gesmeed door middel van een houtachtig-akkoord van sandelhout en wierook.<br><br>Het resultaat: zachtheid en warmte... De geur stijgt op als het elegante postuur van een waardige, zelf respecterende vrouw. Waarbij het licht een subtiele intrede in de kamer maakt en het elegante karakter versterkt.. Vervolgens verdwijnt ze in stilte in het geritsel van haar kimono en de onzichtbare sporen van haar schaduw... Dit eau de parfum omhult op kostbare wijze de ""Zen"" essentie van Japanse schoonheid.<br><br><strong>Over de Chatsubo</strong></p>
<p>Deze variant van de Chatsubo is gedecoreerd met <strong>kersenbloesem</strong> (Sakura). Kersenbloesem, ook wel Sakura genoemd, is de symbolische nationale bloem van Japan. Kersenbloesem symboliseert de vreugde en blijschap van de lente. De lente, als periode van nieuwe leven, wordt volop in Japan gevierd met speciale kersenbloesemfestivals. De festiviteiten en bloei van de bloesem begint altijd vroeg in de lente, in het zuiden van Japan rond januari en in het uiterste noorden rond eind april begin mei. De Japanse kersenbloesem is wereldberoemd, de bloesem is pittoresk en ruikt blijmakend en subtiel. Sakura is altijd een symbool geweest van de vergankelijke schoonheid in Japan. Zo is Sakura ook nauw verbonden met de samoerai cultuur. Het leven wordt hierin beschouwd als mooi en kort, een beetje zoals de kersenbloesem die explosief ontspringt en weer verdwijnt.<br><br>In de 17e eeuw was thee een kostbaar product in Japan. Het werd dan ook zorgvuldig bewaard in prachtige kruiken. Eens per jaar werden deze kruiken per stoet van Kyoto naar Edo gebracht om de generaals van de Tokugawa Familie hun thee te serveren. De porseleinen fles van Satori is op deze traditionele thee kruiken geïnspireerd.<br>De Chatsubo is gedecoreerd met de typische Japanse bloem kersenbloesem (Sakura).<br><br>De knopen (Kumihimo in Japans) zijn een vorm van traditionele Japanse kunst. Iedere knoop heeft zijn eigen dieperliggende betekenis. Satori’s porseleinen flessen zijn gedecoreerd met deze knopen waarbij de voorkant âShin (formeel) en de linkerkant âSohâ (informeel) betekent.<br><br>Iedere kostbare Chatsubo wordt beschermd en geleverd in een Paulownia houten box, een gebruik dat al 2000 jaar oud is in Japan. De box is met de hand gecalligrafeerd. In elke box is een zachte in kurkuma (geelwortel) geverfde katoenen doekje aanwezig, waarmee het kostbare porselein mee kan worden gewreven.<br><br>Tenslotte is de box verzegeld door middel van een Sanadahimo, een traditioneel Japans samurai lint, dat bekend staat om kostbare geschenken en objecten mee te verpakken.</p>
<h2>Ingrediënten</h2>
bergamot, koriander, kaneel, kruidnagel, cacao, vanille, wierook, sandelhout, eikenmos, Kyara (agarwood, oudh).<br><strong></strong>",Parfum Satori,eau de parfum,"Familie:woody, ingr:bergamot, ingr:chocolade, ingr:oud, ingr:sandelhout, ingr:vanille, Merk:Parfum Satori, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",true,Inhoud,100ml,,,,,SO10002,100.0,shopify,1,deny,manual,750.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-sakura-eau-de-parfum-parfum-satori-100ml-perfume-lounge.jpg?v=1549728927,1,Satori - Chatsubo Sakura-eau de parfum-Parfum Satori-100ml-Perfume Lounge,false,,"Satori eau-de-parfum in een zeer bijzondere, luxe en authentiek-Japanse porseleinen fles: de Chatsubo. Een exclusieve verpakking voor een mooi parfum.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,300.00,active
satori-chatsubo-kersenbloesem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-sakura-eau-de-parfum-parfum-satori-100ml-perfume-lounge-2.jpg?v=1549728927,2,Satori - Chatsubo Sakura-eau de parfum-Parfum Satori-100ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
satori-chatsubo-kersenbloesem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-sakura-eau-de-parfum-parfum-satori-100ml-perfume-lounge-3.jpg?v=1549728927,3,Satori - Chatsubo Sakura-eau de parfum-Parfum Satori-100ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
satori-chatsubo-wisteria,Satori - Chatsubo Wisteria,"<p>Satori eau-de-parfum in een zeer bijzondere, luxe en authentiek-Japanse porseleinen fles: de <strong>Chatsubo.</strong><br><br>Satori Osawa creëert originele parfums vanuit een authentiek oriëntaals perspectief. Satori eau-de-parfum is gecreëerd rondom een van de meest zeldzame en kostbare grondstoffen: Kyara, agarwood van de hoogste kwaliteit.</p>
<p>Kyara heeft vijf smaken: kruidig, bitter, zoet, zuur en zout. Osawa geeft op haar eigen manier invulling aan bovenstaande kenmerken. Door kaneel en kruidnagel (kruidig) te combineren met cacao (bitter) en vanille erin te verwerken (zoet). Zuur en zout worden toegevoegd door een kleine hoeveelheid sinaasappelbitter, eiken, mos en cipres. Deze vijf smaken worden tot één geheel gesmeed door middel van een houtachtig-akkoord van sandelhout en wierook.<br><br>Het resultaat: zachtheid en warmte... De geur stijgt op als het elegante postuur van een waardige, zelf respecterende vrouw. Waarbij het licht een subtiele intrede in de kamer maakt en het elegante karakter versterkt.. Vervolgens verdwijnt ze in stilte in het geritsel van haar kimono en de onzichtbare sporen van haar schaduw... Dit eau de parfum omhult op kostbare wijze de ""Zen"" essentie van Japanse schoonheid.<br><br><strong>Over de Chatsubo<br></strong></p>
<div>
<span>De <strong>paarse wisteria</strong> is een zeer bekende bloem in de Japanse literatuur, vooral uit de ""Tale of Genji"" (invloedrijke Japanse roman geschreven in de elfde eeuw). </span>Meer dan duizend jaar geleden, in de voormalige hoofdstad Kyoto, werd de wisteria bloesem beschouwd als een van de meest nobele bloemen, symbool voor discrete elegantie en sterkte.</div>
<p><strong><br></strong>In de 17e eeuw was thee een kostbaar product in Japan. Het werd dan ook zorgvuldig bewaard in prachtige kruiken. Eens per jaar werden deze kruiken per stoet van Kyoto naar Edo gebracht om de generaals van de Tokugawa Familie hun thee te serveren. De porseleinen fles van Satori is op deze traditionele thee kruiken geïnspireerd.<br>De Chatsubo is gedecoreerd met de typische Japanse bloem kersenbloesem (Sakura).<br><br>De knopen (Kumihimo in Japans) zijn een vorm van traditionele Japanse kunst. Iedere knoop heeft zijn eigen dieperliggende betekenis. Satori’s porseleinen flessen zijn gedecoreerd met deze knopen waarbij de voorkant âShin (formeel) en de linkerkant âSohâ (informeel) betekent.<br><br>Iedere kostbare Chatsubo wordt beschermd en geleverd in een Paulownia houten box, een gebruik dat al 2000 jaar oud is in Japan. De box is met de hand gecalligrafeerd. In elke box is een zachte in kurkuma (geelwortel) geverfde katoenen doekje aanwezig, waarmee het kostbare porselein mee kan worden gewreven.<br><br>Tenslotte is de box verzegeld door middel van een Sanadahimo, een traditioneel Japans samurai lint, dat bekend staat om kostbare geschenken en objecten mee te verpakken.</p>
<h2>Ingrediënten</h2>
bergamot, koriander, kaneel, kruidnagel, cacao, vanille, wierook, sandelhout, eikenmos, Kyara (agarwood, oudh).<br><strong></strong>",Parfum Satori,eau de parfum,"Familie:woody, ingr:bergamot, ingr:chocolade, ingr:oud, ingr:sandelhout, ingr:vanille, Merk:Parfum Satori, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",false,Inhoud,100ml,,,,,SO10002,100.0,shopify,0,deny,manual,750.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-wisteria-eau-de-parfum-parfum-satori-100ml-perfume-lounge.jpg?v=1549728913,1,Satori - Chatsubo Wisteria-eau de parfum-Parfum Satori-100ml-Perfume Lounge,false,,"Satori eau-de-parfum in een zeer bijzondere, luxe en authentiek-Japanse porseleinen fles: de Chatsubo. Een exclusieve verpakking voor een mooi parfum.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,300.00,active
satori-chatsubo-wisteria,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-wisteria-eau-de-parfum-parfum-satori-100ml-perfume-lounge-2.jpg?v=1549728913,2,Satori - Chatsubo Wisteria-eau de parfum-Parfum Satori-100ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
satori-chatsubo-wisteria,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/satori-chatsubo-wisteria-eau-de-parfum-parfum-satori-100ml-perfume-lounge-3.jpg?v=1549728913,3,Satori - Chatsubo Wisteria-eau de parfum-Parfum Satori-100ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
iperborea-geurkaars,Iperborea - geurkaars (CELLOFAAN BESCHADIGD),"


<p>There, in the everlasting spring, the fresh north wind carries the radiant perfume of blossoming petals hidden in the snow and beneath the morning dew, searching for the first ray of sunlight.</p>
<h2>Ingrediënten</h2>lelietjes der dalen, cyclamen, sinaasappel, mandarijn, magnolia, mimosa, jasmijn, oranjebloesem, musk


",Lorenzo Villoresi,geurkaars,"bestfriends2020, ingr:jasmijn, ingr:magnolia, ingr:musk, ingr:oranjebloesem, Merk:Lorenzo Villoresi, Related:geurkaars, Related:iperborea, Soort:geurkaars",false,Inhoud,200 ml,,,,,LV40021,200.0,shopify,3,deny,manual,58.00,,true,true,8028544102563,https://cdn.shopify.com/s/files/1/1323/9877/products/iperborea-geurkaars-geurkaars-lorenzo-villoresi-200-ml-perfume-lounge.jpg?v=1549728900,1,Iperborea - geurkaars-geurkaars-Lorenzo Villoresi-200 ml-Perfume Lounge,false,Lorenzo Villoresi Iperborea geurkaars - Annindriya Perfume Lounge,"Ontdek Lorenzo Villoresi Iperborea. Verkrijgbaar als eau-de-toilette, bodylotion en geurkaars.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,22.23,active
a-la-rose-cadeau-coffret,A la rose cadeau coffret,"


<p><span>À la rose is a vrouwelijke geur, transparant en vrolijk, Een romantisch boeket roze rozen! </span></p>
<p>À la rose is een eerbetoon aan vrouwelijkheid en een prachtige geur. In dit luxe cadeau coffret kunt u zichzelf of een ander onderdompelen in de luxe van deze prachtige rozengeur. Want in elke flacon zitten tweehonderdvijftig kostbare rozen uit Grasse, een ongekend rijke, elegante en onvergetelijk vrouwelijke geur.</p>
<p>De set bestaat uit:</p>
<ul>
<li>eau de toilette 70 ml (2,4 fl.oz.)</li>
<li>geparfumeerde douchegel 250 ml (8,5 fl.oz.)</li>
<li>geurkaars 35 g (1,2 oz.)</li>
</ul>
<h2>Ingrediënten</h2>bergamot, sinaasappel uit California, Damascus roos, sweet pea akkoord, viool akkoord, magnolia bloesem, cedar musk akkoord, Centifolia roos


",Maison Francis Kurkdjian,gift-set,"Familie:floral, floral, ingr:bergamot, ingr:cederhout, ingr:magnolia, ingr:musk, ingr:roos, Merk:Maison Francis Kurkdjian, ProductBackground:background-floral-med, Related:floral, Soort:gift-set",false,Title,Default Title,,,,,FK80014,100.0,shopify,0,deny,manual,215.00,,true,true,3700559604496,https://cdn.shopify.com/s/files/1/1323/9877/products/a-la-rose-cadeau-coffret-gift-set-maison-francis-kurkdjian-perfume-lounge.jpg?v=1549728896,1,A la rose cadeau coffret-gift-set-Maison Francis Kurkdjian-Perfume Lounge,false,Maison Francis Kurkdjian - A la rose luxe cadeau coffret,"Mooi cadeau coffret van A la rose van Maison Francis Kurkdjian. Eau de toilette, douchegel en geurkaars: een begeerlijk cadeau!",,,,,,,,,,,,,,,g,,107.50,archived
