Handle,Title,Vendor,Type,Collection,Tag,Price,Image
coeur-de-noir,Coeur de Noir,BeauFort London,eau de parfum,"voor-de-man, labdanum, tabak, leer, berkenteer, mysterieus-donker, stoer-uitdagend, parfums, geurfamilie-woody, geurfamilie-leer, eau-de-parfum, beaufort-london, uk, all-collections, totaal-overzicht, flexify","Familie:leather, Familie:woody, ingr:berkenteer, ingr:cederhout, ingr:labdanum, ingr:leer, ingr:tabak, ingr:vanille, leather, longevity-middel, Merk:BeauFort London, met sample, ProductBackground:background-leer-med, ProductBackground:background-woody-light, Related:leather, Related:woody, Soort:eau de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/coeur-de-noir-eau-de-parfum-beaufort-london-50-ml-perfume-lounge.png?v=1555513880
tonnerre,Tonnerre,BeauFort London,eau de parfum,"geurfamilie-rokerig-droog, voor-de-man, zoutig, cederhout, headturning-big-bold, stoer-uitdagend, parfums, geurfamilie-woody, geurfamilie-aromatisch-kruidig, eau-de-parfum, beaufort-london, uk, all-collections, totaal-overzicht, amber, flexify","aromatic, Familie:woody, ingr:amber, ingr:cederhout, longevity-middel, Merk:BeauFort London, met sample, mood:rebels, ProductBackground:background-woody-light, Related:woody, smokey, Soort:eau de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/1805-tonnerre-eau-de-parfum-beaufort-london-50-ml-perfume-lounge.png?v=1555513900
lignum-vitae,Lignum Vitae,BeauFort London,eau de parfum,"peper, zoutig, limoen, karamel, karamel-collection, vijf-keer-mannen-parfums, parfums, geurfamilie-woody, geurfamilie-aromatisch-kruidig, eau-de-parfum, beaufort-london, uk, all-collections, totaal-overzicht, flexify","aromatic, Familie:woody, generic_channable, ingr:limoen, ingr:peper, longevity-middel, Merk:BeauFort London, met sample, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/lignum-vitae-eau-de-parfum-beaufort-london-50-ml-perfume-lounge.png?v=1555513926
vi-et-armis,Vi et Armis,BeauFort London,eau de parfum,"thee-tea, tabak, headturning-big-bold, vijf-keer-mannen-parfums, thee-collectie, parfums, geurfamilie-woody, eau-de-parfum, beaufort-london, uk, all-collections, totaal-overzicht, flexify","Familie:woody, ingr:leer, ingr:oud, ingr:peper, ingr:tabak, ingr:vijg, longevity-middel, Merk:BeauFort London, met sample, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/vi-et-armis-eau-de-parfum-beaufort-london-50-ml-perfume-lounge.png?v=1555513944
the-narghile-geurkaars,The Narghile,Nicolai Paris,geurkaars,"cadeaus-voor-moeder, guaiac, verfrissend-optimistisch, phines-keuze-haal-de-zomer-in-huis, phine-april-2020, thee-collectie, huisparfums-chique-en-stijlvol, huisparfums-kalmerend, huisparfums-groen, geurkaarsen, huis-parfums, nicolai-paris, geurfamilie-fris-citrus, ontdek-de-frisse-geurfamilies, france, a-beautifully-scented-home-room-sprays-scented-candles, all-collections, totaal-overzicht, patricia-de-nicolai-collection, flexify","citrus, Familie:citrus, Merk:Nicolai Paris, ProductBackground:background-citrus-med, Related:citrus, Related:geurkaars, Soort:geurkaars",15.63,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_The_Narghile_close.jpg?v=1576079297
the-narghile-geurstokjes,The Narghile,Nicolai Paris,geurstokjes,"cadeaus-voor-moeder, klein-maar-fijn, guaiac, verfrissend-optimistisch, phines-keuze-haal-de-zomer-in-huis, huisparfums-schoon-fris-en-verzorgd, huisparfums-kalmerend, huisparfums-groen, huis-parfums, nicolai-paris, geurfamilie-fris-citrus, ontdek-de-frisse-geurfamilies, france, totaal-overzicht, patricia-de-nicolai-collection, flexify, geurstokjes","citrus, Familie:citrus, Merk:Nicolai Paris, ProductBackground:background-citrus-med, Related:citrus, Related:geurstokjes, Soort:geurstokjes",17.82,https://cdn.shopify.com/s/files/1/1323/9877/products/the-narghile-geurstokjes-nicolai-paris-250-ml-perfume-lounge.png?v=1555336385
the-narghile-room-spray,The Narghile,Nicolai Paris,room spray,"cadeaus-voor-moeder, klein-maar-fijn, guaiac, phines-keuze-haal-de-zomer-in-huis, huisparfums-schoon-fris-en-verzorgd, thee-collectie, huisparfums-kalmerend, huisparfums-groen, huis-parfums, nicolai-paris, geurfamilie-fris-citrus, room-sprays, ontdek-de-frisse-geurfamilies, france, a-beautifully-scented-home-room-sprays-scented-candles, all-collections, totaal-overzicht, patricia-de-nicolai-collection, flexify, roomsprays","citrus, Familie:citrus, Merk:Nicolai Paris, ProductBackground:background-citrus-med, Related:citrus, Related:roomspray, Soort:room spray",15.63,https://cdn.shopify.com/s/files/1/1323/9877/products/the-narghile-room-spray-nicolai-paris-100-ml-perfume-lounge.png?v=1555336396
maai,Maai,Bogue Profumo,extrait de parfum,"bergamot, musk, ylang-ylang, cederhout, retro-cult-klassiekers, iconische-chypres, skanky-lekker-viezig, parfums, geurfamilie-chypre, parfums-extrait-de-parfums, bogue-profumo, italy, totaal-overzicht, patchouli, flexify","chypre, Familie:chypre, ingr:bergamot, ingr:cederhout, ingr:jasmijn, ingr:leer, ingr:musk, ingr:patchouli, ingr:roos, ingr:sandelhout, ingr:tuberose, longevity-lang, Merk:Bogue Profumo, met sample, ProductBackground:background-chypre-med, Related:10jaar, Related:chypre, Soort:extrait de parfum",85.00,https://cdn.shopify.com/s/files/1/1323/9877/products/maai-extrait-de-parfum-bogue-profumo-50-ml-perfume-lounge.png?v=1555513958
mem,MEM,Bogue Profumo,extrait de parfum,"benzoine, labdanum, geranium, petitgrain, cederhout, geranium-collection, ambergris-in-parfums, parfums, geurfamilie-fougere, geurfamilie-aromatisch-kruidig, parfums-extrait-de-parfums, bogue-profumo, italy, all-collections, totaal-overzicht, amber, flexify","aromatic, Familie:fougere, fougere, generic_channable, herbal, ingr:amber, ingr:benzoine, ingr:cederhout, ingr:geranium, ingr:jasmijn, ingr:labdanum, ingr:lavendel, ingr:musk, ingr:petitgrain, ingr:roos, ingr:sandelhout, ingr:vanille, longevity-lang, Merk:Bogue Profumo, met sample, ProductBackground:background-fougere-light, Related:10jaar, Related:fougere, Soort:extrait de parfum",85.00,https://cdn.shopify.com/s/files/1/1323/9877/products/mem-eau-de-parfum-bogue-profumo-50-ml-perfume-lounge.png?v=1555513967
o-e,O-E,Bogue Profumo,extrait de parfum,"neroli-oranjebloesem, bergamot, benzoine, grapefruit, cederhout, tabak, headturning-big-bold, parfums, geurfamilie-aromatisch-kruidig, parfums-extrait-de-parfums, bogue-profumo, italy, all-collections, totaal-overzicht, neroli-collection, flexify","aromatic, herbal, ingr:benzoine, ingr:bergamot, ingr:cederhout, ingr:jasmijn, ingr:oranjebloesem, ingr:peper, ingr:roos, ingr:sandelhout, ingr:tabak, ingr:vetiver, longevity-lang, Merk:Bogue Profumo, met sample, Soort:extrait de parfum",85.00,https://cdn.shopify.com/s/files/1/1323/9877/products/o-e-eau-de-parfum-bogue-profumo-50-ml-perfume-lounge.png?v=1555513976
pure-azure,Pure Azure,Phaedon Paris,eau de parfum,"zonnige-geuren, vijg-fig, zoutig, tonkaboon, zomers-exotisch, phines-keuze-mr-blue-sky-we-love-you, phines-keuze-mei-2020, phaedon-paris, parfums, geurfamilie-orientaals-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, flexify, bestsellers-jong","bestsellers jong, Familie:floriental, floraloriental, ingr:jasmijn, ingr:oranjebloesem, ingr:tonka, ingr:vanille, ingr:vijg, longevity-middel, Merk:Phaedon Paris, met sample, mf_4, ProductBackground:background-floriental-med.png, Related:floriental, Soort:eau de parfum",38.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Pure_Azure_-_Phaedon_-_100ml_nieuw.jpg?v=1603812662
komorebi,9.1 Komorebi,Pierre Guillaume Paris,eau de parfum,"yuzu, mimosa, zomers-exotisch, easy-going-comfortabel, phines-keuze-mr-blue-sky-we-love-you, groen-collection, pierre-guillaume-paris, parfums, geurfamilie-groen, geurfamilie-aromatisch-kruidig, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, pierre-guillaume-collection","aromatic, Familie:green, generic_channable, green, ingr:tonka, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-green-med, Related:green, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/komorebi-eau-de-parfum-pierre-guillaume-paris-perfume-lounge.png?v=1554732241
sailors,Sailors,THE ZOO,eau de parfum,"iso-e-super, voor-de-man, christophe-laudamiel, cashmeran, grapefruit, iso-e-super-collection, cashmeran-collection, grapefruit-1, parfums, geurfamilie-woody, geurfamilie-abstract-design, eau-de-parfum, the-zoo, usa-and-canada, all-collections, totaal-overzicht, flexify, bestsellers-x","abstract, bestsellers X, Familie:musk, Familie:woody, ingr:sandelhout, ingr:vijg, longevity-middel, Merk:THE ZOO, met sample, mood:sexy, musk, ProductBackground:background-woody-light, Related:thezoo, Related:woody, Soort:eau de parfum, woody",53.31,https://cdn.shopify.com/s/files/1/1323/9877/products/sailors-eau-de-parfum-the-zoo-50-ml-perfume-lounge.png?v=1555514000
ambre,Ambre,Quintessence,geurkaars,"labdanum, huisparfums-intiem-warm-en-geborgen, huisparfums-chique-en-stijlvol, huisparfums-romantisch-en-sensueel, huisparfums-kalmerend, huisparfums-zoet, huisparfums-kruidig, geurkaarsen, ambernn, huis-parfums, quintessence, france, a-beautifully-scented-home-room-sprays-scented-candles, all-collections, totaal-overzicht, amber, flexify","amber, Familie:amber, generic_channable, ingr:amber, ingr:labdanum, ingr:roos, Merk:Quintessence, ProductBackground:background-amber-med.png, Related:amber, Related:geurkaars, Soort:geurkaars",20.91,https://cdn.shopify.com/s/files/1/1323/9877/products/ambre-geurkaars-quintessence-140-gr-35-branduren-perfume-lounge.jpg?v=1549731895
fig-my-love,Fig My Love,THE ZOO,eau de parfum,"christophe-laudamiel, vijg-fig, verfrissend-optimistisch, groen-collection, vijg-collection, parfums, geurfamilie-fruitig, ontdek-de-frisse-geurfamilies, eau-de-parfum, the-zoo, usa-and-canada, all-collections, totaal-overzicht, flexify","Familie:fruity, fruity, ingr:vijg, longevity-middel, Merk:THE ZOO, met sample, mood:party time, ProductBackground:background-fruity-light, Related:fruity, Related:thezoo, Soort:eau de parfum",53.31,https://cdn.shopify.com/s/files/1/1323/9877/products/fig-my-love-eau-de-parfum-the-zoo-50-ml-perfume-lounge.png?v=1555514015
infini,Infini,Caron,eau de parfum,"jasmijn, musk, verleidelijk-en-sensueel, phines-keuze-de-oogst-van-september, william-fraysse-collection, sappig-fruit-parfums-met-peer, op-en-top-vrouwelijk, caron, parfums, geurfamilie-bloemig, geurfamilie-fruitig, ontdek-de-frisse-geurfamilies, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, bestsellers-jong","bestsellers jong, Familie:floral, Familie:fruity, floral, fruity, generic_channable, ingr:bergamot, ingr:jasmijn, ingr:musk, ingr:peper, ingr:sandelhout, ingr:vanille, longevity-middel, Merk:Caron, met sample, ProductBackground:background-floral-med, ProductBackground:background-fruity-light, Related:floral, Related:fruity, Soort:eau de parfum",39.81,https://cdn.shopify.com/s/files/1/1323/9877/products/infini-eau-de-parfum-caron-perfume-lounge.png?v=1549731955
arabian-horse,3.1 Arabian Horse,Pierre Guillaume Paris,eau de parfum,"labdanum, musk, leer, verleidelijk-en-sensueel, mysterieus-donker, headturning-big-bold, phines-keuze-januari-2019, skanky-lekker-viezig, leer-collection, vijf-keer-mannen-parfums, pierre-guillaume-paris, parfums, geurfamilie-bloemig, geurfamilie-leer, eau-de-parfum, france, all-collections, totaal-overzicht, amber, flexify, pierre-guillaume-collection","Familie:floral, Familie:leather, floral, ingr:amber, ingr:labdanum, ingr:leer, ingr:musk, ingr:narcis, ingr:vijg, leather, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-floral-med, ProductBackground:background-leer-med, Related:floral, Related:leather, Related:PG, Soort:eau de parfum",70.00,https://cdn.shopify.com/s/files/1/1323/9877/products/arabian-horse-eau-de-parfum-pierre-guillaume-paris-50-ml-perfume-lounge.jpg?v=1555514028
hyouge,Hyouge,Parfum Satori,eau de parfum,"iris, viooltjes, salie, groen-collection, thee-collectie, parfum-satori, parfums, geurfamilie-groen, eau-de-parfum, asia, all-collections, totaal-overzicht, patchouli, satori-collection, flexify","Familie:green, generic_channable, green, ingr:iris, ingr:jasmijn, ingr:patchouli, longevity-middel, Merk:Parfum Satori, met sample, ProductBackground:background-green-med, Related:green, Related:Satori, Soort:eau de parfum",66.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600HyougecleanParfumSatori50ml.jpg?v=1603188063
bois-mystique,Bois Mystique,Houbigant,eau de parfum,"voor-de-man, parfumeur-luca-maffei, parfums-voor-feestdagen, luca-maffei, musk, cashmeran, peper, easy-going-comfortabel, cederhout-collection, luca-maffei-collection, vijf-keer-mannen-parfums, houbigant, parfums, geurfamilie-woody, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, amber, flexify, bestsellers-x","bestsellers X, Familie:woody, ingr:amber, ingr:bergamot, ingr:cederhout, ingr:musk, ingr:oranjebloesem, ingr:peper, longevity-middel, Merk:Houbigant, met sample, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",71.90,https://cdn.shopify.com/s/files/1/1323/9877/products/bois-mystique-eau-de-parfum-houbigant-100-ml-perfume-lounge.png?v=1555514090
scented-sachets,Lorenzo Villoresi - room scents,Lorenzo Villoresi,geurzakjes,"klein-maar-fijn, phines-gift-inspiration-for-her, phines-keuze-december-for-her, huisparfums-vrolijk-en-kleurrijk, huisparfums-romantisch-en-sensueel, huisparfums-kalmerend, huisparfums-kruidig, laundry-care, huis-parfums, lorenzo-villoresi, italy, totaal-overzicht, villoresi-collection, flexify","ingr:iris, ingr:jasmijn, ingr:lavendel, ingr:narcis, ingr:peper, ingr:roos, Merk:Lorenzo Villoresi, room-5-10, Soort:geurzakjes",10.26,https://cdn.shopify.com/s/files/1/1323/9877/products/lorenzo-villoresi-room-scents-geurzakjes-lorenzo-villoresi-perfume-lounge.jpg?v=1556459774
amber-classico-modern,Amber Classico Modern,THE ZOO,eau de parfum,"christophe-laudamiel, omhullende-verwarmende-parfums, amber-collection, tanja-thuisblijffavorieten, zonnig-warm-en-vol-amber-akkoord, ambernn, parfums, eau-de-parfum, the-zoo, usa-and-canada, totaal-overzicht, amber, flexify","amber, Familie:amber, ingr:amber, ingr:musk, longevity-middel, Merk:THE ZOO, met sample, ProductBackground:background-amber-med.png, Related:amber, Related:thezoo, Soort:eau de parfum",53.31,https://cdn.shopify.com/s/files/1/1323/9877/products/amber-classico-modern-eau-de-parfum-the-zoo-50-ml-perfume-lounge.png?v=1555514102
the-lovers-tale,The Lover's Tale,Francesca Bianchi,extrait de parfum,"iris, aldehyde, jasmijn, labdanum, leer, mimosa, verleidelijk-en-sensueel, mysterieus-donker, leer-collection, roaring-twenties, januari-2020, parfums, geurfamilie-leer, francesca-bianchi, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, francesca-bianchi-collection, flexify","Familie:leather, ingr:aldehyde, ingr:bergamot, ingr:heliotroop, ingr:iris, ingr:jasmijn, ingr:labdanum, ingr:leer, ingr:musk, ingr:roos, ingr:sandelhout, ingr:vetiver, leather, leather floral, longevity-lang, Merk:Francesca Bianchi, met sample, ProductBackground:background-leer-med, Related:francesca, Related:leather, Soort:extrait de parfum",45.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600TheLover_sTaleFBextrait30mlbottle.jpg?v=1603984212
jasmagonda,23.1 Jasmagonda,Pierre Guillaume Paris,eau de parfum,"jasmijn, lentebloesem, zakelijk-en-subtiel, zomers-exotisch, romantisch-lieflijk, phines-keuze-de-oogst-van-september, grapefruit-1, pierre-guillaume-paris, parfums, geurfamilie-woody, geurfamilie-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, pierre-guillaume-collection","Familie:floral, Familie:woody, floral, ingr:bergamot, ingr:cederhout, ingr:jasmijn, ingr:magnolia, ingr:tonka, ingr:vanille, ingr:vetiver, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-floral-med, ProductBackground:background-woody-light, Related:floral, Related:PG, Related:woody, sillage-groot, Soort:eau de parfum, woody",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/jasmagonda-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554732288
slow-explosions,Slow Explosions,Imaginary Authors,eau de parfum,"cashmeran, leer, parfumeur-josh-meyer, omhullende-verwarmende-parfums, cashmeran-collection, februari-2020, parfums, geurfamilie-abstract-design, eau-de-parfum, usa-and-canada, imaginary-authors, all-collections, totaal-overzicht, flexify","abstract, ingr:benzoine, ingr:leer, ingr:oud, ingr:roos, leer, longevity-middel, Merk:Imaginary Authors, met sample, mood:happy, ProductBackground:background-leer-med, Related:ImaginaryAuthors, Related:leather, Soort:eau de parfum",45.00,https://cdn.shopify.com/s/files/1/1323/9877/products/slow-explosions-eau-de-parfum-imaginary-authors-50-ml-perfume-lounge.png?v=1555514170
